Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Javonte Green,31,NOP,SG,26,12,591,10.6,.541,.431,.331,4.3,11.8,7.9,4.7,2.2,2.9,9.2,11.7,0.3,0.2,0.6,.045,-2.8,-0.2,-2.9,-0.1,,22.7,5.0,0.7,.304,1.5,2.8,.527,.496,1.2,1.7,.744,1.0,2.3,3.3,0.8,1.0,0.7,1.3,6.2
Walker Kessler,23,UTA,C,20,20,587,20.8,.717,.015,.366,15.3,24.8,20.2,8.1,0.7,9.1,16.0,13.0,1.4,0.4,1.9,.154,1.4,0.8,2.2,0.6,,29.4,4.7,6.6,.718,0.1,0.1,1.000,4.6,6.5,.713,.725,2.4,.583,4.0,6.7,10.6,1.6,0.5,2.9,1.5,2.1,10.9
Guerschon Yabusele,29,PHI,PF,25,10,584,13.7,.589,.526,.263,8.0,19.0,13.2,12.3,1.3,1.8,14.5,17.1,0.6,0.6,1.2,.098,-0.5,-0.4,-0.9,0.2,,23.4,3.4,7.0,.480,1.4,3.7,.370,2.0,3.3,.602,.577,1.1,.609,1.7,3.6,5.3,0.4,2.5,9.2
Shaedon Sharpe,21,POR,SG,19,17,582,13.6,.538,.438,.272,2.7,10.4,6.4,13.6,1.2,0.6,10.0,24.2,0.4,0.1,0.4,.037,-0.5,-2.5,-3.0,-0.1,,30.6,6.2,14.3,.434,1.7,6.3,.269,4.5,8.1,.562,.493,3.2,3.9,.811,0.8,2.8,3.6,2.6,0.7,0.2,1.8,1.7,17.3
Caleb Martin,29,PHI,SF,20,15,582,9.2,.501,.345,.392,5.1,13.7,9.1,11.4,1.6,1.6,17.2,15.8,-0.3,0.5,0.3,.022,-3.1,-0.4,-3.4,-0.2,,29.1,3.0,7.4,.405,0.8,2.6,.294,2.3,4.9,.464,.456,2.0,2.9,.672,1.4,3.3,4.6,2.3,1.0,1.8,1.7,8.7
Isaiah Stewart,23,DET,C,27,3,579,14.4,.621,.181,.284,11.6,19.0,15.3,11.1,1.1,5.6,18.2,11.8,0.9,0.7,1.6,.134,-1.8,1.6,-0.3,0.2,,21.4,2.4,4.3,.552,0.8,.238,2.2,3.5,.573,1.2,.879,2.2,3.7,6.0,1.7,0.5,1.3,2.7,6.0
Georges Niang,31,CLE,PF,28,1,578,11.5,.604,.646,.072,4.1,16.9,10.7,7.9,0.8,0.8,12.2,17.1,0.5,0.6,1.1,.092,-1.3,-0.8,-2.1,0.0,,20.6,3.3,7.0,.477,1.6,4.5,.365,1.7,2.5,.681,.595,0.4,.786,3.3,4.0,1.3,0.4,0.2,1.0,2.2,8.7
Kevin Durant,36,PHO,PF,16,16,572,21.1,.634,.337,.326,0.6,19.9,10.4,18.8,0.9,3.3,13.1,29.6,0.8,0.4,1.3,.106,3.1,-0.5,2.6,0.7,,35.8,9.5,18.2,.522,6.1,.418,6.9,12.1,.575,.593,4.8,5.9,.811,0.2,6.5,6.7,3.8,1.6,26.4
Haywood Highsmith,28,MIA,SF,23,17,570,10.5,.605,.577,.154,3.2,10.3,6.8,6.1,2.3,2.9,12.1,11.4,0.4,0.7,1.1,.092,-2.4,1.1,-1.3,0.1,,24.8,2.5,5.3,.472,1.3,3.1,.423,1.2,.538,.593,0.6,0.8,.684,3.1,0.8,2.0,6.9
Cam Thomas,23,BRK,SG,17,17,568,17.9,.606,.424,.377,1.2,10.6,5.8,18.1,1.0,0.2,12.2,30.9,0.7,0.1,0.8,.072,2.3,-2.2,0.1,0.3,,33.4,8.1,17.5,.461,2.9,7.4,.389,5.2,10.1,.515,.544,5.7,6.6,.866,0.4,2.9,3.2,3.4,2.8,2.0,24.7
Goga Bitadze,25,ORL,C,24,21,568,19.8,.664,.083,.310,13.5,25.4,19.2,13.0,1.6,6.5,17.5,15.2,1.2,1.2,2.5,.207,-0.1,2.6,2.5,0.6,,23.7,3.8,6.0,.634,0.0,0.5,.000,3.8,5.5,.692,.634,1.5,1.9,.778,2.9,5.0,7.8,2.0,0.8,1.5,9.1
Moritz Wagner,27,ORL,C,29,1,563,22.5,.649,.301,.442,7.9,23.3,15.3,13.5,2.1,2.1,13.9,26.6,1.2,1.1,2.3,.193,2.9,1.4,4.3,0.9,,19.4,4.8,8.6,.562,2.6,.360,3.9,6.0,.616,2.7,3.8,.718,3.7,5.1,0.8,0.4,1.7,1.9,13.3
Desmond Bane,26,MEM,SG,20,19,561,14.5,.553,.449,.173,3.3,17.9,10.9,21.7,1.6,1.7,14.4,21.8,0.5,0.9,1.4,.117,-0.2,0.9,0.7,0.4,,28.1,5.5,12.2,1.8,5.5,.330,3.7,6.7,.545,.523,1.8,2.1,.833,5.0,5.9,4.6,1.0,2.2,2.6
Mike Conley,37,MIN,PG,22,22,559,12.7,.515,.693,.199,2.5,10.4,6.5,25.4,2.8,1.0,14.3,16.5,0.5,0.9,1.4,.117,-1.4,1.8,0.5,0.3,,2.6,7.5,.343,1.9,5.2,.365,0.7,2.3,.294,.470,1.5,.909,2.4,3.0,4.6,1.5,1.6,8.5
Miles McBride,24,NYK,PG,22,0,558,14.0,.598,.600,.141,3.0,8.6,6.0,15.7,1.7,0.9,10.1,17.3,0.9,0.4,1.4,.116,1.0,-0.3,0.7,0.4,,25.4,3.8,8.4,.449,2.1,5.0,.423,1.6,3.4,.486,.576,1.2,.846,0.6,2.0,2.6,0.2,1.6,10.7
Al Horford,38,BOS,C,20,18,554,12.9,.616,.730,.043,3.7,17.2,10.4,11.2,1.2,3.0,11.7,12.6,0.8,0.7,1.5,.130,0.5,1.3,1.8,0.5,,27.7,3.3,7.1,.461,2.1,5.2,.398,1.9,.632,.606,0.3,0.3,1.000,1.0,4.4,5.3,2.3,1.0,1.0,1.7,8.9
Dorian Finney-Smith,31,BRK,PF,19,19,552,13.1,.635,.684,.151,6.1,11.8,8.9,8.4,1.6,2.2,9.5,14.4,0.8,0.3,1.1,.099,0.8,-0.2,0.6,0.4,,29.1,3.8,8.0,.474,2.5,5.5,.452,1.3,2.5,.521,.628,1.2,.652,1.5,2.8,4.3,0.9,0.9,2.8,10.8
Obi Toppin,26,IND,PF,27,0,551,19.1,.660,.485,.160,4.2,19.0,11.7,13.2,1.8,1.9,7.5,18.8,1.4,0.5,1.8,.158,2.7,-0.1,2.7,0.6,,20.4,7.6,.549,1.3,3.7,.360,2.9,3.9,.726,.636,1.1,1.2,.879,0.7,3.4,4.1,0.8,0.4,0.7,1.6,10.8
Duncan Robinson,30,MIA,SF,24,13,551,12.2,.559,.685,.086,1.6,9.1,5.3,16.0,1.1,0.5,8.4,20.8,0.4,0.4,0.9,.074,-0.4,-1.3,-1.7,0.0,,23.0,4.0,9.7,.414,2.5,6.6,.377,1.5,3.0,.493,.543,0.7,0.8,.850,0.3,1.9,2.3,2.4,0.1,2.1,11.2
Spencer Dinwiddie,31,DAL,PG,25,1,551,12.8,.568,.587,.400,1.0,7.9,4.6,18.6,1.7,1.1,10.3,15.6,1.0,0.4,1.4,.119,-0.2,0.1,-0.1,0.3,,22.0,2.4,6.2,.394,1.3,3.6,.352,1.2,2.6,.453,.497,2.1,2.5,.855,0.2,1.9,3.2,0.8,0.8,1.5,8.3
Deandre Ayton,26,POR,C,18,18,548,16.9,.568,.088,.106,9.9,27.2,18.2,7.6,1.4,2.9,12.4,19.6,0.4,0.5,0.9,.079,-0.9,-1.3,-2.2,0.0,,30.4,6.6,12.0,.551,0.3,1.1,.263,6.3,10.9,.579,.563,0.8,1.3,.609,7.3,10.2,1.8,2.4,14.3
Tari Eason,23,HOU,PF,24,0,546,20.0,.557,.330,.222,9.7,19.4,14.5,6.9,4.1,3.9,7.6,19.9,0.9,1.5,2.4,.207,1.5,3.9,5.4,1.0,,22.8,4.4,9.2,.475,3.0,.315,3.4,6.2,.554,.527,2.0,.755,2.1,4.2,6.3,1.9,0.8,2.5,11.3
Keon Ellis,25,SAC,SG,26,4,545,12.7,.650,.716,.276,4.4,8.0,6.2,6.8,2.8,4.2,13.3,11.9,0.7,0.7,1.4,.121,-0.2,1.5,1.3,0.5,,21.0,2.1,4.5,.466,3.2,.410,0.8,.606,.612,1.0,1.2,.844,0.8,2.3,1.1,1.2,0.9,0.8,1.9,6.5
Corey Kispert,25,WAS,SF,20,0,544,9.3,.543,.609,.125,1.3,11.9,6.6,8.1,1.0,0.7,10.2,17.2,0.0,0.0,-0.1,-0.006,-2.7,-2.5,-5.2,-0.4,,27.2,4.1,9.6,.422,1.9,5.9,.325,2.2,3.8,.573,.521,1.2,.833,0.4,3.1,3.5,1.5,0.6,0.2,1.2,1.7,11.0
Aaron Wiggins,26,OKC,SG,27,8,542,13.8,.556,.468,.094,4.7,12.8,8.8,9.7,2.1,1.5,9.0,18.3,0.4,1.0,1.4,.128,-0.1,0.4,0.3,0.3,,20.1,3.4,7.5,.448,3.5,.400,2.0,4.0,.491,.542,0.6,0.7,.789,0.9,2.4,3.3,0.9,0.8,1.3,8.7
Max Christie,21,LAL,SG,26,5,536,10.4,.571,.475,.458,4.4,8.4,6.4,8.0,1.9,1.7,12.4,13.1,0.4,0.3,0.8,.068,-2.5,0.0,-2.5,-0.1,,20.6,4.5,.415,0.7,2.2,.321,1.2,2.4,.500,.492,1.8,2.1,.852,1.5,2.3,1.2,1.5,6.2
Naji Marshall,27,DAL,SF,22,7,535,15.7,.615,.304,.196,5.0,10.1,7.7,13.5,1.9,0.3,13.2,19.2,0.9,0.4,1.3,.117,0.5,-0.2,0.4,0.3,,24.3,4.7,8.8,.536,0.8,2.7,.305,3.9,6.1,.637,.582,1.5,1.7,.868,1.1,2.4,3.5,2.3,1.0,0.1,1.5,1.5,11.8
T.J. McConnell,32,IND,PG,27,0,534,20.5,.588,.057,.135,3.5,11.1,7.3,34.5,3.1,1.4,14.3,24.5,0.8,0.5,1.3,.118,1.2,0.3,1.5,0.5,,19.8,5.1,9.0,.566,0.1,.214,5.0,8.5,.587,.572,0.9,.758,0.6,1.9,2.5,4.2,1.6,1.1,11.3
Bradley Beal,31,PHO,SG,16,16,533,14.7,.603,.417,.194,2.3,11.1,6.8,14.6,1.6,2.1,13.6,22.5,0.4,0.3,0.7,.060,-0.6,-0.9,-1.5,0.1,,33.3,13.5,.500,5.6,.367,4.7,7.9,.595,.576,2.6,.810,3.4,4.1,3.1,1.1,0.8,2.9,17.7
Daniel Gafford,26,DAL,C,26,12,531,25.5,.727,.000,.393,15.0,18.7,16.9,9.5,1.2,5.1,10.8,19.2,2.2,0.7,2.9,.259,3.5,0.4,4.0,0.8,,20.4,7.0,.721,0.0,0.0,7.0,.721,.721,1.8,2.8,.667,2.7,3.7,6.4,1.3,0.5,1.0,2.5,12.0
Grayson Allen,29,PHO,SG,22,1,531,13.3,.586,.725,.264,3.2,11.5,7.4,10.9,1.8,1.2,10.2,18.8,0.6,0.3,0.9,.077,0.2,-1.2,-1.0,0.1,,24.1,3.4,8.3,.407,2.3,6.0,.379,1.1,2.3,.480,.544,2.2,.833,0.7,2.5,1.0,1.5,10.8
Caris LeVert,30,CLE,SF,22,0,530,18.7,.658,.480,.343,2.4,10.5,6.6,23.0,1.9,1.9,13.0,18.8,1.5,0.7,2.1,.192,3.1,1.1,4.2,0.8,,24.1,8.0,.526,1.8,3.8,.476,4.1,.571,.640,2.7,.683,0.5,2.9,1.0,0.5,1.4,1.3,12.0
Dereck Lively II,20,DAL,C,22,15,529,19.7,.700,.000,.518,13.8,20.4,17.2,13.4,1.1,6.1,16.7,13.4,1.5,0.8,2.3,.208,1.4,2.1,3.5,0.7,,24.0,3.6,5.2,.702,0.0,0.0,3.6,5.2,.702,.702,1.6,2.7,.610,3.0,4.7,7.7,2.4,0.5,1.6,1.3,2.9,8.9
Isaiah Joe,25,OKC,SG,25,9,525,11.8,.561,.784,.070,2.4,11.0,6.7,9.7,1.5,1.2,5.9,16.5,0.5,0.9,1.4,.127,-0.3,0.1,-0.3,0.2,,21.0,3.0,7.4,.405,2.2,5.8,.372,0.8,1.6,.525,.551,0.4,.769,2.2,2.7,0.6,1.6,8.6
A.J. Green,25,MIL,SG,25,4,523,10.6,.680,.907,.043,0.9,9.7,5.5,7.1,1.2,0.5,10.6,13.5,0.7,0.3,1.0,.089,-0.7,-0.7,-1.4,0.1,,20.9,2.6,5.6,.464,2.4,5.1,.465,0.2,.462,.675,0.2,0.2,.833,0.2,1.9,2.1,1.1,2.1,7.8
Julian Strawther,22,DEN,SG,25,0,516,11.6,.603,.503,.251,1.5,9.2,5.5,8.9,1.7,1.7,10.4,17.2,0.5,0.3,0.9,.080,-1.7,-0.6,-2.3,0.0,,20.6,3.2,6.8,.468,1.4,3.4,.395,1.8,3.4,.541,.567,1.4,.814,1.8,2.1,1.4,0.7,0.4,2.5
Nic Claxton,25,BRK,C,21,13,516,17.4,.615,.028,.301,9.3,27.3,18.1,14.0,1.4,4.9,12.9,16.0,0.8,0.6,1.4,.130,0.1,1.5,1.6,0.5,,24.6,4.2,6.8,.622,0.0,0.2,.250,4.2,6.6,.633,.626,1.0,2.0,.465,2.0,5.5,7.4,2.1,0.7,1.2,1.1,2.4,9.5
Quentin Grimes,24,DAL,SG,25,9,515,12.8,.612,.581,.281,3.1,15.1,9.3,9.5,1.8,0.9,14.3,17.2,0.5,0.5,1.0,.097,-0.5,-0.2,-0.7,0.2,,20.6,3.0,6.4,.469,1.5,3.7,.409,1.5,2.7,.552,.588,1.3,.711,0.6,3.0,3.6,1.5,0.8,1.2,8.8
Gabe Vincent,28,LAL,PG,27,4,515,5.1,.465,.619,.068,2.2,5.4,3.8,6.4,2.2,0.9,11.0,11.5,-0.3,0.3,-0.1,-0.005,-5.9,-0.1,-6.0,-0.5,,19.1,1.6,4.4,.364,2.7,.315,0.7,1.7,.444,.462,0.1,.500,0.4,1.3,0.2,0.6,2.0,4.2
Kyshawn George,21,WAS,SG,20,6,514,7.0,.442,.654,.183,2.8,13.6,8.2,13.5,1.2,2.5,11.3,15.0,-0.4,0.1,-0.3,-0.028,-4.6,-1.3,-5.9,-0.5,,25.7,2.6,7.7,.333,5.0,.240,1.4,2.7,.509,.412,1.0,1.4,.714,0.7,3.4,4.1,2.6,0.7,0.7,1.1,3.1,7.3
Scoot Henderson,20,POR,PG,20,3,513,9.7,.484,.337,.281,2.8,9.1,5.8,29.0,1.7,0.7,20.3,22.4,-0.5,0.1,-0.3,-0.030,-3.6,-2.0,-5.6,-0.5,,25.7,3.8,9.8,.388,0.9,3.3,.273,2.9,6.5,.446,.434,2.2,.782,2.1,5.0,0.9,0.2,2.6,10.7
Trey Murphy III,24,NOP,SF,15,13,511,15.0,.572,.552,.253,2.4,12.1,7.0,10.9,1.6,1.8,9.2,22.3,0.6,0.1,0.7,.062,0.8,-1.3,-0.6,0.2,,34.1,6.3,14.7,.430,2.8,8.1,.344,3.5,6.6,.535,.525,3.3,3.7,.875,3.6,4.4,2.3,1.1,1.7,2.3,18.7
Nicolas Batum,36,LAC,PF,28,1,511,8.5,.535,.802,.110,4.4,12.4,8.4,10.4,1.2,2.4,12.0,9.2,0.4,0.6,1.0,.094,-1.8,1.1,-0.8,0.2,,18.3,3.3,.374,2.6,.370,0.3,.389,.522,0.3,.700,0.7,2.0,2.7,1.5,0.5,0.5,1.4,3.6
Ben Simmons,28,BRK,PG,21,15,510,12.9,.598,.000,.140,4.3,23.0,13.5,39.3,1.7,2.4,36.6,13.6,0.3,0.4,0.8,.072,-1.6,2.0,0.4,0.3,,24.3,2.6,4.4,.591,0.0,0.0,2.6,4.4,.591,.591,0.6,.615,0.9,4.6,5.5,6.6,0.6,2.7,2.5,5.6
Jeremiah Robinson-Earl,24,NOP,PF,26,4,509,13.3,.541,.425,.170,10.7,16.7,13.5,8.6,1.8,0.6,11.8,15.4,0.5,0.1,0.6,.058,-1.1,-1.9,-3.0,-0.1,,19.6,2.6,5.9,.438,0.8,2.5,.323,3.4,.523,.507,0.9,1.0,.885,2.0,2.8,4.9,1.2,0.7,0.8,1.3,6.8
Brandon Clarke,28,MEM,PF,27,17,505,16.1,.619,.103,.142,9.9,18.7,14.5,7.4,1.9,2.2,7.8,14.1,1.0,0.9,1.9,.179,-0.8,1.3,0.5,0.3,,3.5,5.7,.613,0.0,0.6,.063,3.5,5.1,.676,.616,0.8,.591,1.7,3.5,5.2,0.8,0.4,2.0,7.6
CJ McCollum,33,NOP,PG,15,15,504,15.4,.524,.439,.150,2.2,10.5,6.1,20.1,1.7,1.1,8.0,27.1,0.2,0.1,0.3,.028,0.5,-2.1,-1.6,0.0,,33.6,8.1,18.7,.436,2.7,8.2,.325,5.5,.522,.507,1.9,2.8,.690,0.7,3.1,3.8,3.9,1.2,0.4,2.5,20.9
Scottie Barnes,23,TOR,PF,15,15,501,19.5,.556,.373,.307,6.2,20.3,13.2,34.1,1.7,2.3,16.2,27.1,0.6,0.5,1.0,.097,4.0,0.7,4.7,0.8,,33.4,7.4,16.1,.461,1.9,6.0,.311,5.5,10.1,.550,.519,3.6,4.9,.730,1.9,6.1,8.1,7.3,1.2,3.5,2.1
Kevin Porter Jr.,24,LAC,SG,25,1,499,11.0,.467,.277,.200,3.8,16.8,10.3,23.2,2.5,1.4,17.7,26.9,-1.0,0.8,-0.2,-0.015,-4.0,0.2,-3.8,-0.2,,20.0,3.9,9.4,.413,0.6,2.6,.231,3.3,6.8,.482,.445,1.2,1.9,.638,0.7,3.0,3.6,3.0,1.0,0.3,2.2,1.6,9.6
Jarace Walker,21,IND,PF,28,1,498,9.7,.547,.559,.244,2.8,19.8,11.5,11.0,2.9,1.7,21.7,15.7,-0.4,0.6,0.2,.016,-3.2,0.6,-2.6,-0.1,,17.8,1.9,4.5,.425,1.0,2.5,.380,1.0,2.0,.482,.531,0.7,1.1,.613,0.4,3.1,3.5,1.5,1.1,0.3,1.4,1.6,5.5
Jonathan Mogbo,23,TOR,PF,28,4,497,14.1,.531,.171,.333,12.4,16.2,14.3,13.8,2.3,2.3,14.9,14.5,0.5,0.5,1.0,.095,-1.2,0.7,-0.5,0.2,,17.8,2.1,4.6,.465,0.3,0.8,.318,1.9,3.8,.495,.492,1.1,1.5,.698,2.0,2.6,4.6,1.8,0.9,0.4,0.9,1.9,5.6
Moussa DiabatÃ©,23,CHO,C,26,4,493,14.2,.576,.000,.309,19.1,23.4,21.2,5.1,1.7,4.5,23.7,8.7,0.5,0.6,1.1,.109,-2.6,-0.2,-2.8,-0.1,,19.0,1.5,2.6,.588,0.0,0.0,1.5,2.6,.588,.588,0.3,0.8,.429,3.5,3.9,7.3,0.7,0.7,0.8,0.9,1.9,3.4
Patrick Williams,23,CHI,PF,18,17,491,8.9,.504,.547,.182,3.9,13.7,8.9,9.9,1.5,1.7,15.3,17.2,-0.3,0.3,0.0,-0.002,-2.7,-0.9,-3.5,-0.2,,27.3,3.2,8.8,.365,1.8,4.8,.368,1.4,4.0,.361,.465,1.4,1.6,.862,1.0,3.6,4.6,2.1,0.9,0.6,1.4,9.6
Jonas ValanÄiÅ«nas,32,WAS,C,25,6,489,22.0,.615,.061,.288,11.9,28.9,20.3,19.4,0.8,3.7,15.6,23.9,0.9,0.3,1.2,.120,2.1,-0.4,1.6,0.5,,19.6,4.7,8.5,.557,0.1,.154,4.6,8.0,.583,.561,2.2,2.4,.918,2.2,5.4,7.6,2.2,1.8,11.8
Sam Merrill,28,CLE,SG,24,1,484,9.6,.541,.873,.107,1.9,8.4,5.3,10.7,1.4,1.0,7.1,15.1,0.4,0.5,0.9,.088,-1.6,0.0,-1.7,0.0,,20.2,2.3,6.3,.373,1.8,5.5,.328,0.8,.684,.517,0.6,0.7,.938,0.3,1.6,1.8,0.6,0.2,2.0
Terance Mann,28,LAC,SG,23,11,484,10.9,.520,.367,.188,5.5,11.0,8.3,11.5,2.2,1.1,8.6,13.5,0.4,0.7,1.1,.105,-2.4,1.3,-1.1,0.1,,21.0,2.4,5.6,.438,2.0,.340,1.7,3.5,.494,.500,1.0,.667,1.0,2.0,3.1,1.7,1.0,0.2,0.6,2.0,6.3
De'Andre Hunter,27,ATL,SF,17,2,483,17.2,.633,.457,.328,2.4,13.2,7.7,6.9,1.2,0.4,7.7,24.0,1.0,0.3,1.3,.128,1.9,-1.3,0.7,0.3,,28.4,6.5,13.6,.478,2.8,6.2,.453,3.7,7.4,.500,.582,3.9,4.5,.868,0.6,3.5,4.1,0.8,0.1,2.5,19.8
Ty Jerome,27,CLE,SG,27,2,483,22.3,.666,.419,.227,3.8,9.1,6.5,27.4,3.5,0.2,13.5,22.5,1.6,0.7,2.3,.233,3.4,1.5,4.9,0.8,,17.9,3.9,7.3,.535,1.4,3.1,.446,2.6,4.3,.600,.629,1.7,.911,0.6,2.1,1.3,0.0,1.3,10.7
Isaac Okoro,24,CLE,SG,23,16,483,12.5,.650,.570,.196,4.9,6.9,5.9,10.1,1.7,1.9,7.2,11.2,1.0,0.5,1.6,.154,0.2,0.9,1.1,0.4,,21.0,2.3,4.7,.495,1.3,2.7,.492,2.0,.500,.636,0.7,.714,1.3,2.3,0.7,2.0,6.6
Paul George,34,PHI,PF,15,15,480,16.3,.533,.464,.204,2.5,18.7,10.1,27.9,3.0,1.7,15.1,24.8,0.1,0.7,0.8,.076,0.7,1.3,2.0,0.5,,32.0,5.9,14.1,.422,2.2,6.5,.337,3.7,7.5,.496,.500,2.3,2.9,.791,4.9,5.6,5.3,1.9,2.7,2.4
Grant Williams,26,CHO,PF,16,7,479,11.9,.596,.602,.301,3.9,15.3,9.4,11.3,1.9,2.8,16.7,14.8,0.4,0.4,0.8,.081,-2.0,0.4,-1.7,0.0,,29.9,3.4,7.7,.439,1.7,4.6,.365,1.7,3.1,.551,.549,2.3,.838,1.1,4.0,5.1,2.3,1.1,1.8,2.9,10.4
Ja Morant,25,MEM,PG,17,17,475,21.1,.563,.298,.408,3.0,13.7,8.6,42.4,1.9,1.4,16.4,32.3,0.9,0.7,1.6,.161,4.0,0.2,4.2,0.8,,27.9,7.2,16.0,.449,1.5,4.8,.309,5.7,11.2,.508,.494,5.4,6.5,.829,3.8,4.6,8.1,1.2,0.4,3.7,1.8,21.2
Jusuf NurkiÄ,30,PHO,C,19,19,475,12.3,.548,.370,.444,8.6,35.4,22.2,7.5,1.9,2.8,22.2,19.3,-0.3,0.7,0.3,.033,-4.2,-0.1,-4.2,-0.3,,25.0,3.2,7.1,.452,2.6,.280,2.5,4.5,.553,.504,2.2,3.2,.683,8.1,10.0,1.3,0.9,2.4,3.0,9.3
Simone Fontecchio,29,DET,SF,26,0,475,9.1,.558,.662,.286,3.3,14.0,8.7,6.6,0.8,1.0,12.3,15.4,0.2,0.3,0.5,.050,-2.3,-1.0,-3.3,-0.2,,18.3,2.0,5.1,.398,1.2,3.4,.341,0.9,1.7,.511,.511,1.2,1.5,.816,2.3,2.9,0.9,1.3,6.4
Sam Hauser,27,BOS,PF,21,2,471,13.2,.596,.834,.013,4.1,13.0,8.5,6.5,1.9,0.9,5.0,14.6,0.7,0.6,1.2,.127,0.8,0.1,0.9,0.3,,22.4,3.1,7.2,.437,2.2,6.0,.373,.760,.593,1.000,2.7,3.5,1.0,0.2,0.4,8.6
Ziaire Williams,23,BRK,SF,21,7,459,11.0,.507,.415,.277,5.6,18.7,12.0,8.0,2.2,1.6,9.6,19.1,0.0,0.4,0.3,.036,-3.6,-0.3,-3.9,-0.2,,21.9,3.0,7.6,.403,0.9,3.1,.273,4.4,.495,.459,1.7,2.1,.795,1.0,3.3,4.4,1.1,1.0,0.9,2.7,8.6
Tidjane SalaÃ¼n,19,CHO,PF,24,8,457,7.7,.448,.667,.179,5.7,19.0,12.1,8.3,1.5,0.9,12.5,14.0,-0.2,0.3,0.1,.015,-4.0,-0.5,-4.5,-0.3,,1.7,5.1,.325,1.0,3.4,.293,0.7,1.7,.390,.423,0.6,.682,1.0,3.2,4.2,1.1,0.6,0.2,0.8,1.4,5.0
Ron Holland,19,DET,SF,28,1,453,9.8,.543,.385,.230,3.9,16.9,10.5,6.1,1.4,1.1,14.2,17.9,-0.1,0.4,0.3,.031,-4.1,-0.6,-4.7,-0.3,,16.2,2.5,5.3,.466,2.0,.211,2.0,3.3,.626,.507,1.0,1.2,.794,0.6,2.5,3.1,0.7,0.5,0.2,1.0,1.6,6.3
Chris Boucher,32,TOR,PF,25,0,452,16.6,.551,.480,.286,8.3,19.8,14.0,5.0,1.4,4.1,6.8,21.8,0.5,0.4,1.0,.102,1.1,-1.0,0.1,0.2,,18.1,3.5,7.8,.449,3.8,.266,2.5,.618,.513,1.7,2.2,.750,3.2,4.6,0.6,0.8,0.6,9.7
Jaime Jaquez Jr.,23,MIA,SF,21,1,451,12.2,.493,.261,.309,6.5,18.1,12.3,15.3,2.3,0.4,14.2,21.1,-0.2,0.6,0.4,.047,-3.4,0.2,-3.1,-0.1,,21.5,3.3,7.9,.418,0.5,2.0,.233,2.8,5.8,.484,.448,1.8,2.4,.725,1.3,3.6,4.9,2.2,1.0,0.1,1.5,1.8,8.8
Andre Jackson Jr.,23,MIL,SG,25,17,448,5.4,.481,.523,.091,5.1,13.2,9.3,10.1,2.1,1.5,26.5,12.3,-0.5,0.5,0.0,-0.004,-6.1,0.3,-5.9,-0.4,,17.9,1.4,3.5,.386,0.6,1.8,.348,0.7,1.7,.429,.477,0.2,.500,0.8,2.2,3.0,1.4,0.8,1.3,2.5,3.5
Miles Bridges,26,CHO,PF,15,15,445,15.4,.529,.448,.233,3.3,22.6,12.5,16.9,0.9,1.8,9.7,24.4,0.3,0.3,0.7,.074,0.5,-1.3,-0.8,0.1,,29.7,5.9,14.0,.419,6.3,.287,4.1,7.7,.526,.483,2.8,.857,5.9,6.8,3.0,1.7,1.5,16.3
Andre Drummond,31,PHI,C,22,13,441,15.4,.537,.070,.419,15.9,32.9,23.9,3.9,3.4,2.1,20.3,19.1,-0.1,0.9,0.7,.078,-3.2,-0.1,-3.3,-0.2,,20.0,3.0,5.9,.512,0.0,0.4,.111,3.0,5.5,.542,.516,1.4,2.5,.574,2.9,5.4,8.3,0.5,1.4,0.4,1.8,2.5,7.5
Dean Wade,28,CLE,PF,20,11,439,11.0,.512,.853,.206,4.4,19.6,12.2,7.3,2.3,1.7,4.3,11.4,0.3,0.7,1.1,.115,-0.6,1.6,0.9,0.3,,22.0,1.9,5.1,.373,1.5,.333,0.5,0.8,.600,.515,0.5,.429,4.0,4.9,1.4,0.4,1.5,5.7
KJ Martin,24,PHI,PF,22,5,433,13.5,.717,.195,.333,4.8,11.4,7.9,6.0,1.2,3.8,9.1,11.1,0.9,0.4,1.3,.147,-1.4,0.5,-0.9,0.1,,19.7,2.5,4.0,.644,0.3,0.8,.412,2.2,3.2,.700,.684,1.1,.828,1.8,2.7,0.8,0.7,2.5,6.5
Keon Johnson,22,BRK,SG,25,6,428,5.8,.451,.625,.079,3.5,16.3,9.8,9.3,1.5,1.9,13.7,18.9,-0.7,0.3,-0.5,-0.051,-5.5,-1.1,-6.6,-0.5,,17.1,2.1,6.1,.342,1.2,3.8,.305,0.9,2.3,.404,.438,0.4,0.5,.750,0.5,2.3,2.8,1.1,0.5,1.0,2.3,5.7
Mason Plumlee,34,PHO,C,25,7,423,13.2,.571,.000,.600,10.2,28.4,19.4,12.5,1.0,4.4,19.9,11.5,0.4,0.5,0.9,.105,-2.4,0.8,-1.6,0.0,,16.9,1.6,2.8,.557,1.6,2.8,.557,.557,1.7,.548,1.5,5.9,1.6,1.9,4.0
